A-368.5x7P,A-368_Theotokos_Multiplier_of_Wheat,0.024492199,0.74,5.18,7,0.0197
A-368,A-368_Theotokos_Multiplier_of_Wheat,1.479314,0.74,7.4,10,0.75
A-368P,A-368_Theotokos_Multiplier_of_Wheat,0.049984079,0.74,7.4,10,0.0197
A-368.11x14M,A-368_Theotokos_Multiplier_of_Wheat,2.89945544,0.74,10.36,14,0.75
A-368.11x14P,A-368_Theotokos_Multiplier_of_Wheat,0.097968795,0.74,10.36,14,0.0197
A-368.16x20M,A-368_Theotokos_Multiplier_of_Wheat,5.917256,0.74,14.8,20,0.75
A-368.16x20P,A-368_Theotokos_Multiplier_of_Wheat,0.199936317,0.74,14.8,20,0.0197
A-368.20x24M,A-368_Theotokos_Multiplier_of_Wheat,8.52084864,0.74,17.76,24,0.75
A-368.20x24P,A-368_Theotokos_Multiplier_of_Wheat,0.287908297,0.74,17.76,24,0.0197
A-368.24x30M,A-368_Theotokos_Multiplier_of_Wheat,13.313826,0.74,22.2,30,0.75
A-368.24x30P,A-368_Theotokos_Multiplier_of_Wheat,0.449856714,0.74,22.2,30,0.0197
A-368.30x40M,A-368_Theotokos_Multiplier_of_Wheat,23.669024,0.74,29.6,40,0.75
A-368.30x40P,A-368_Theotokos_Multiplier_of_Wheat,0.799745269,0.74,29.6,40,0.0197
A-368.40x50M,A-368_Theotokos_Multiplier_of_Wheat,36.98285,0.74,37,50,0.75
A-368.40x50P,A-368_Theotokos_Multiplier_of_Wheat,1.249601982,0.74,37,50,0.0197
A-383.5x7M,A-383_Theotokos_All-hymned_Mother,0.5491555,0.765,5.355,7,0.5
A-383.5x7P,A-383_Theotokos_All-hymned_Mother,0.025319638,0.765,5.355,7,0.0197
A-383,A-383_Theotokos_All-hymned_Mother,1.5299665,0.765,7.65,10,0.75
A-383P,A-383_Theotokos_All-hymned_Mother,0.051672731,0.765,7.65,10,0.0197
A-383.11x14M,A-383_Theotokos_All-hymned_Mother,2.99873434,0.765,10.71,14,0.75
A-383.11x14P,A-383_Theotokos_All-hymned_Mother,0.101278552,0.765,10.71,14,0.0197
A-383.16x20M,A-383_Theotokos_All-hymned_Mother,6.119866,0.765,15.3,20,0.75
A-383.16x20P,A-383_Theotokos_All-hymned_Mother,0.206690922,0.765,15.3,20,0.0197
A-383.20x24M,A-383_Theotokos_All-hymned_Mother,8.81260704,0.765,18.36,24,0.75
A-383.20x24P,A-383_Theotokos_All-hymned_Mother,0.297634928,0.765,18.36,24,0.0197
A-383.24x30M,A-383_Theotokos_All-hymned_Mother,13.7696985,0.765,22.95,30,0.75
A-383.24x30P,A-383_Theotokos_All-hymned_Mother,0.465054575,0.765,22.95,30,0.0197
A-383.30x40M,A-383_Theotokos_All-hymned_Mother,24.479464,0.765,30.6,40,0.75
A-383.30x40P,A-383_Theotokos_All-hymned_Mother,0.82676369,0.765,30.6,40,0.0197
A-383.40x50M,A-383_Theotokos_All-hymned_Mother,38.2491625,0.765,38.25,50,0.75
A-383.40x50P,A-383_Theotokos_All-hymned_Mother,1.291818265,0.765,38.25,50,0.0197
A-392.5x7M,A-392-Akathist-Hymn,0.577851333,0.806666667,5.646666667,7,0.5
A-392.5x7P,A-392-Akathist-Hymn,0.026698703,0.806666667,5.646666667,7,0.0197
A-392,A-392-Akathist-Hymn,1.614387333,0.806666667,8.066666667,10,0.75
A-392P,A-392-Akathist-Hymn,0.054487149,0.806666667,8.066666667,10,0.0197
A-392.11x14M,A-392-Akathist-Hymn,3.164199173,0.806666667,11.29333333,14,0.75
A-392.11x14P,A-392-Akathist-Hymn,0.106794813,0.806666667,11.29333333,14,0.0197
A-392.16x20M,A-392-Akathist-Hymn,6.457549333,0.806666667,16.13333333,20,0.75
A-392.16x20P,A-392-Akathist-Hymn,0.217948598,0.806666667,16.13333333,20,0.0197
A-392.20x24M,A-392-Akathist-Hymn,9.29887104,0.806666667,19.36,24,0.75
A-392.20x24P,A-392-Akathist-Hymn,0.313845981,0.806666667,19.36,24,0.0197
A-392.24x30M,A-392-Akathist-Hymn,14.529486,0.806666667,24.2,30,0.75
A-392.24x30P,A-392-Akathist-Hymn,0.490384345,0.806666667,24.2,30,0.0197
A-392.30x40M,A-392-Akathist-Hymn,25.83019733,0.806666667,32.26666667,40,0.75
A-392.30x40P,A-392-Akathist-Hymn,0.871794392,0.806666667,32.26666667,40,0.0197
A-392.40x50M,A-392-Akathist-Hymn,40.35968333,0.806666667,40.33333333,50,0.75
A-392.40x50P,A-392-Akathist-Hymn,1.362178737,0.806666667,40.33333333,50,0.0197
